A,B,C,D
108.77058905093821,191.24364177195454,9.917388325447781,1788.423986220421
89.9440434614456,236.69962585158046,21.455882330566354,2140.662955534632
123.3952406641771,161.73333632943218,34.74501999964474,1572.9630391811095
103.41101689292675,204.31527521224922,41.06800832532797,1914.45201331447
127.97010839983105,144.26271849158064,48.221151036367516,1490.835587452575
131.36183128051323,203.6568402260399,42.008550751476605,1927.8155344807371
96.79787843563848,182.47118026630955,23.609468351222795,1713.2111300250199
126.13174172688674,160.60329299459008,30.79129367296508,1614.8535171729654
96.10881804873753,158.44910335058023,21.82318917315274,1531.5106803598137
133.83069029996372,210.8229369495802,33.40929753425071,2043.227424435345
170.24105536546256,199.6111766790418,33.041644735463564,1990.2542818648385
70.90705803248215,212.2946510553248,33.31853936408186,1951.3006869484686
102.55938452457079,187.15389288411842,35.70996779763115,1793.1295620898893
141.48948914909954,245.67074819919668,23.838797636852128,2279.980625069841
26.25029927846336,172.82652018770753,31.493636849103122,1551.7512935807586
81.83446249978526,251.55580544766678,19.450728688399877,2242.218422357022
148.62856398361805,219.74623367290167,15.89614171800074,2083.203597694282
101.28158385856037,196.8363819377413,39.30894170703276,1814.8176683995493
119.39787707921627,162.73372013547635,4.941084135563031,1623.360779554592
107.78155122579378,180.17104346063687,53.87590921687301,1707.1829525941941
100.56349632684245,193.3627437542713,37.84444077998908,1846.8479875104595
81.41794723766276,218.65119788638978,21.137948271497855,1981.5400534414136
140.3182466404395,167.96570635981683,36.86627277055752,1691.6474538874172
98.8440797379933,217.7442998938084,43.20848951637211,2056.9327720573174
98.6883309273551,144.30545624127868,45.8571213993649,1380.9387856292178
148.35608336283977,127.26357529396256,10.657064232302464,1386.865747099478
123.75552067776543,226.69905948474485,29.224065953154653,2172.811656272199
93.88749222964994,208.6576242414405,17.8198985230307,1907.5814399891922
129.30181954372682,208.5275677566347,35.540959513034906,2029.546265938226
116.53116278728325,222.63613750859207,24.656588258656196,2109.774324906905
115.48437554387026,193.48627238968996,28.761485334388624,1841.2756696410167
72.45747364098828,181.94647991804027,12.36121076097412,1677.8296551881087
85.69465558870391,200.89913515529824,34.58044562958207,1835.1588622534268
130.98357472151363,213.62787241113196,47.416497438126044,2056.656548772145
87.3491632110701,243.7869446283878,20.105040257401868,2215.7486284859856
140.75467941459078,253.22493972357913,15.439083615824734,2342.06232386057
138.14080132875932,115.11110794792316,29.329675854062682,1310.1351677884352
106.68447231042478,153.25521986025203,42.72140910448995,1459.9179926222062
123.29204793747493,217.39685778787126,23.802875817909232,2025.5270901971267
116.98268960088396,114.69394820093504,33.79387621200944,1200.7923770536997
146.79667910987934,251.21028571686634,14.25134732412891,2326.206811073845
108.7021758363673,166.66822914807227,50.13663712636084,1717.080061161052
109.51559793150548,184.17926707470897,41.66314838042035,1760.445841338781
112.60064322211382,126.16949847347973,32.28505997905153,1284.3892058756057
82.54158970914065,243.8525373776727,24.610644986319873,2163.156029552237
111.71680350210883,147.68690968855148,27.04744242117485,1458.1985809657133
109.83825068691881,176.8046248026969,19.284252394049773,1670.7417437744214
123.89928422181356,170.45878840676184,39.35021129012876,1687.9463522457604
136.45445406344209,207.35685101032482,38.020618154148536,1988.1106903323246
130.86899172442725,125.4181135106096,7.985707037527202,1351.3020380734522
129.7307616678037,148.69378281477822,32.398264036067914,1479.2802271141952
108.18178761028751,135.16157855029886,28.25002089641463,1352.8104708934193
126.19863356399463,147.05827283447775,48.58135791564222,1531.9396838206865
113.90643911210844,173.656020097999,23.647159868542662,1715.2263063789621
70.41875830387723,157.8910229837547,44.65515308728926,1521.4123021813855
102.16567823015771,211.3270070833983,41.116837067327374,1930.8146426748258
123.47573746512401,229.62166651076177,29.96367970099604,2164.322224008804
90.07177539165964,210.10351382741618,24.860208386789537,1886.7225378987127
102.15662668199758,180.39944240178986,22.52094053075605,1718.8458745091655
123.97710807760672,240.2103824257896,35.17709063523921,2290.3775359337938
104.28758503979651,188.12407593216008,12.886581924929509,1765.8943184774198
141.01309876620968,199.3898387225883,31.52348182382204,1959.1933876777673
126.60257951564304,206.09062560471202,17.354069516137287,1971.7098614378128
120.70263297022936,200.56450569339793,28.253820047491338,1901.8929582708724
116.79014300280794,199.905181544331,28.147338025520913,1898.6863390791766
121.24579260081848,157.15749580895647,37.49304999650664,1565.8993902872792
97.39521670782348,146.36425114963527,16.438405835874075,1387.0906772000556
149.98172241493324,190.9996999177258,18.803695597945897,1890.2545469646964
113.23598674795738,196.20905630524496,33.14626052337516,1825.0072456555959
102.19244277364994,182.51987013264156,34.51120552954721,1751.593822505936
74.91510533528648,230.927666301844,20.80747144583301,2104.2688448363597
123.85393964661611,190.83369070552004,43.50420409885271,1811.1232749238509
120.72632273983498,158.06811980196642,9.204473990833826,1595.1003824708016
147.5181976795357,165.3830900268174,7.394724516567788,1625.4419999550403
102.6874285838832,129.2160688715316,27.060537834959348,1294.7481661100353
84.47022915430746,230.83244586833493,42.74089684220449,2067.5729376746185
146.4441234788926,175.97381936352085,32.13771028585175,1787.9918059171332
133.97179637572194,197.77913446014892,26.912257803883335,1896.4667560085788
127.91999709600185,224.1867544685625,27.232869456771077,2093.0767844001275
105.69720206145226,156.56889814461238,17.142760900882486,1508.618068872645
99.15922199757567,159.72867750551555,50.1506718712279,1597.6479334641838
100.14883831522243,194.80341093315116,40.621853833673455,1806.2708528942292
174.78785197867933,202.42077395068694,30.84205033608825,2068.0873796029473
123.75003274949931,116.85657082396348,28.669960709332955,1264.6770926881131
147.23079819684045,154.09014425597874,33.901092838112696,1577.535253494197
133.9076991044799,250.28090431883675,8.666128553295088,2305.5752086479683
145.6513352870364,185.47408068016026,35.174602620181716,1860.1188363933475
99.1561815257367,233.30692282103905,27.360653686670453,2173.3664275058663
103.63093337047799,148.67142687634745,32.01339139738044,1399.2392532859708
63.99837305626439,199.6377911230616,39.158008923058496,1818.711132331282
104.63092950364512,187.82429147834404,36.35607569431453,1773.6758410341686
85.09272173005002,180.90973826324407,22.964703115971396,1634.0507379733867
116.72344329025725,230.62145710116462,39.22759381646391,2130.219523030524
120.14726705347387,164.60922262596898,20.156177834563813,1630.549663928206
131.4888930791655,213.27329028388198,21.458366067948404,2027.8589888147792
112.80729783626643,237.8642083659859,13.918505920529213,2108.996911496682
118.725759354771,198.76455384930458,31.001377153059128,1922.5803718327377
102.38940363750653,166.51928864898107,35.03052105614071,1612.6958633014
116.39319695057877,136.11484019557915,16.46080562571455,1347.2553387503383
120.9661150244532,192.41841507982193,16.248907391696655,1845.5420754129218
82.49229220330537,251.82595066134286,27.821617281285043,2192.729137751903
99.98720093669453,219.2177669826795,15.372590998326608,2010.7499388804208
78.43534814757429,230.57927294884183,22.61853319768513,2046.10031159401
129.87895071342945,120.53982925348323,24.87844590435126,1246.9900757837693
102.5316660261885,178.90300986721533,18.188002348157497,1699.5978037245598
64.39256754992059,146.09497676517603,21.019832475452063,1352.6654907531542
147.58731695730273,216.7731196450402,34.9684054481827,2073.3947325351855
90.72278620741287,227.1967298841357,34.228300214887106,2089.6397889051127
65.01878991985097,195.87968720383213,22.27830059466455,1702.8970556301995
110.18947624559665,148.35051164116683,40.74982698083265,1536.6791278229305
93.03890745331317,145.8348691257075,32.51963021161827,1445.5539428796528
127.58872524970172,184.8731064152828,47.31609024033217,1836.2821856552666
87.97832642579068,149.0576031556031,27.38633266272825,1438.9733409243418
102.20437003516277,180.24631204400598,37.065105022800644,1735.4930272906283
135.83593553764334,157.72024256289643,36.65746879277087,1596.353328239198
72.57879088266313,218.6146816905154,49.92258039079694,1962.7598972313565
106.23715207922773,187.41931507062304,39.10016659835351,1759.3219438434803
95.75729182383387,169.45243664618326,54.48953202417022,1658.810384060555
121.7474759124589,282.94497731339396,44.48942314203406,2609.623578355902
132.61583796732648,227.94673198484855,33.638863511186365,2157.1079061730316
96.58643652929236,141.09395550398654,32.2141435278566,1345.0931342375068
143.42121475698855,189.77712706265123,36.64092179020876,1875.3914270122998
107.7495961055185,193.87232647240876,31.33659276109817,1812.644820359314
129.1247824772317,251.42049590423102,11.482575723573643,2298.1498101330294
130.0845019556355,203.6694920113556,12.275616264207358,1931.1652727420771
116.08089299704181,224.64435318884247,26.424694970746156,2072.3903735032472
94.25860595717616,175.4495875789979,28.73724154371638,1679.6348152004846
105.8926250315622,182.54549966359392,51.760143035291904,1788.9217812442478
104.22847268259879,172.37483761966894,26.545234589276568,1671.2952475161705
140.1236977047845,209.08161724234358,26.77194920664916,1993.7541154846328
119.01089121763606,247.1544905553004,31.285400375305233,2247.1430150138485
95.3354185106183,205.3504018547622,32.901251108419544,1861.4660297976325
140.25478745044236,159.07222385098027,33.950535315252935,1632.5677789927904
151.03224636178103,298.94160249349443,23.629970380282995,2735.1772286547857
119.80744151287972,210.14626653173917,31.453317584375895,1950.6504617426297
97.852008806818,203.56798670325657,31.572579467805056,1907.9863252400924
109.91597510932408,244.81427807442145,42.969110986200064,2268.698155175743
103.32838243709095,184.54073972618616,31.798434202966526,1706.3710842456978
128.03526238076117,190.93371150154033,19.559047257398948,1827.223534958598
100.2463387074018,163.28250331388233,30.37029614311739,1587.1252077408958
67.00011999865706,174.14056637273958,18.258341035085472,1509.372155671718
83.10470413055414,206.71173919789166,32.977777231249654,1869.4245567480036
105.76407360234742,216.21604718173015,21.371279681122267,1995.710598687839
89.56163513872663,154.45551933429718,20.212667792246165,1469.9832382491873
118.74115319359942,194.90234145232608,21.139271399514264,1844.4184539169703
76.50841002763283,163.9934966849509,42.146941139081726,1519.2703978026304
99.44782443512061,236.44473126106521,21.856549426517937,2157.401829682993
81.96180817731386,180.0316376046683,32.783433210603526,1662.834692583644
121.64715227225355,208.29258062723974,22.182655985219284,1969.2736206350428
101.87971346629689,161.3020760519785,33.11869568007055,1579.0570096295064
59.589797373248615,226.68679224034392,35.517810063229916,2025.3591071631909
105.23845377234622,122.60139760451064,27.96254697929634,1213.5273368564774
146.12385384826547,157.23136262375564,23.00983697556244,1622.2577210369675
108.15956862236497,189.87621144722976,20.317369273959144,1797.4307563969658
130.75890756819277,169.6719562356512,46.255951565777664,1707.3811371399947
104.0396260494675,238.50836488864323,23.38168937055414,2190.058543431787
128.7653960518385,126.60339458462614,32.12505556247734,1408.9210950881725
166.14848159916795,168.1331998565903,8.117181865117757,1686.8243962184479
134.1260544066292,144.45154029467136,40.99817818817856,1510.5791787228795
92.48804874173628,202.03151059287998,41.59440270999179,1855.7276559462784
96.80152115075697,210.55078228584625,15.465346145427905,1913.1519776826444
86.37278374753788,110.52549214476844,26.63325210559571,1139.520695644033
102.14248946649202,201.76787292933102,47.41428301682265,1939.1213465764295
125.88397680600745,239.02900517296584,23.504731944965464,2236.3605523963506
141.74914533639196,176.86163970990577,25.135633835770633,1736.2405250077704
133.2935814202656,144.0198344930853,46.98666397032226,1500.9491683450983
138.87208459074674,183.24727155862882,26.528078245777877,1792.4883555766958
93.06328465952232,164.40883226839873,52.141579227270554,1590.592159630678
105.58557413174498,230.2829973711188,34.9159780595111,2112.059408324826
107.76686352432381,226.2874508883008,21.960595131567054,2038.9651067423956
78.26984317163782,183.60436090409468,27.429215191615633,1631.266644955696
86.89507772726049,178.893263597587,25.629073443447947,1696.018075297363
111.52091970536526,181.8476762996271,37.26370649325133,1765.5448483284504
103.82808503838558,196.36864670376244,17.357793337410925,1811.5243911019672
113.15717443674006,227.64778890635176,39.83368533148708,2128.732326215981
78.38607973998944,176.98759814866364,42.67505365837348,1640.6068309588552
87.08705124751165,147.00019787649862,34.31020981371382,1437.7098031340238
114.48000619308397,152.15806691744527,37.85438135856792,1539.2754194319991
97.30420446844586,187.72910761328433,21.334595788559813,1819.9223653815204
95.78515764382526,160.24776339191743,18.075641176775044,1506.4037465595852
44.23400561228412,250.3463471737307,14.52758720559572,2148.445812337386
163.33836369999915,130.4287613348836,17.473876411774306,1473.3923074875809
112.59316876535581,185.4287814186944,33.36395163460161,1749.2648963906734
134.09012150050046,219.38158826127017,24.029022126390874,2134.44510915605
92.98270807270487,263.91579571635526,34.17138094011752,2353.0382960571187
98.24380605942044,202.53905744400046,32.61693997373389,1916.3884534448907
86.04299108206078,104.34940091179597,5.837118953023037,1047.9476599102945
143.3225551410229,215.81831327937917,37.03671220473601,2157.9770942130535
111.04186831648147,233.5745532531812,26.590001980510884,2164.811593892952
165.30240785561384,166.81417920299128,28.731127583226854,1753.04983014843
116.81404385630715,240.20037343405363,23.862280304653897,2199.3571779833096
110.66242534798059,194.8138098713916,20.949989818974164,1830.0605584614323
91.91639649385554,251.70300821792634,31.812230917506085,2218.7032930657933
107.44165535565266,211.50702954336933,38.04563777524227,2030.8143773922288
114.42457979008009,171.0975650364042,12.847798284001435,1680.1501950805482
71.07457651673015,189.2694538371471,43.53973403351278,1750.6991784587817
121.01591256629267,148.04474089150605,26.67613936485337,1464.911769733671
94.28311829487278,254.27842502847375,6.904546907264589,2296.418057614035
117.005467296811,194.0434218159925,35.67934079313202,1894.3331337705297
85.97552894065163,168.5243482569721,34.19223255262325,1597.5696675615245
155.42117557190633,171.58118617573834,38.98593512716431,1771.2188854114715
111.74751978240461,160.08275060437552,18.22263397684755,1517.6137052567738
178.70823061831095,180.657333291452,31.65468895057635,1881.4071670106566
84.56276512550814,205.00026296007562,14.435955843397739,1894.2826101983717
103.80696224755448,153.9647560420039,24.01351815297648,1536.2330771873424
129.05559718360882,208.78378369086434,44.031979631644184,2018.5845173793098
73.63363927718152,210.27225411922205,28.034773855869226,1922.072089046584
128.56733964537295,142.64437335248493,28.89126117176022,1463.2501512821166
86.81483214127995,170.45713008773225,26.66564380484644,1568.2971528774945
124.37759681202026,205.90121903431134,28.612789518069516,1971.7779499731068
134.42744008754468,180.91170008538458,25.12122902652346,1768.30187761688
69.4536942485438,154.69988373839388,23.17269668033972,1437.0127235593202
114.97269190676333,168.93511530696287,24.236599878117087,1637.35045252324
173.14231660724016,185.78363449029337,31.913854656873436,1894.1564432032026
105.74205020537639,196.58640672256973,22.580747549344018,1833.5935512998199
113.2519692180323,192.00410106962636,44.17022806694497,1839.5136389810098
117.03196994490635,161.23486657639117,40.03166161544711,1609.3248246598673
126.37470288586951,170.53800862006807,35.50871694006275,1688.75213142155
62.84043691747593,187.07519168885813,26.906575296366398,1665.7703550420104
103.29779941350782,164.96612327219486,22.18120975106916,1619.9518805006915
186.92494241392362,143.09351304193063,30.71005514097989,1555.4297902695257
141.4287645395983,129.47574195195781,31.532347936784745,1394.2607601990378
152.17710348115816,89.82386842482165,27.93357244315981,1091.7176119935832
93.04081564446007,182.7926623584101,30.428080416693202,1691.0861395824497
149.1736821409568,192.5014699128241,23.17034952687242,1867.6440204176067
109.87549692270389,148.0312069069176,29.14106858941658,1492.2994891920182
137.2133751924949,173.42003990300086,41.25017973958078,1727.2302255053073
81.01298686388257,171.59916383113963,39.14382447375391,1618.1112013988184
128.49146429160203,189.7029685524807,25.937379317948782,1872.0791646539471
112.31998072359832,193.02595744133816,33.785767634550915,1852.459229965548
94.26022075302882,116.12906135445407,25.174146597393296,1121.023536707346
92.40585546872936,196.49543714341263,21.391841891599103,1793.0537745527483
98.84028372766019,149.2265016511714,40.47225837046796,1435.7931984161924
106.97184563731528,172.60225901931165,21.527167812565548,1645.5320490819024
107.12170146272108,263.9719574724898,32.553518055850596,2413.6904253532134
74.66167401051058,212.6374369377788,53.14318032969034,1954.3787891923084
77.6635211087808,226.68174006885826,36.60755704676549,2038.506477827688
